time[s],xPos[m],yPos[m],zPos[m],speed[m/s],speed protern[m/s],acceleration[m/s^2],vx[m/s],vy[m/s],vz[m/s],ax[m/s^2],ay[m/s^2],az[m/s^2],aCourse[m/s^2],aCentripetal[m/s^2],Ekin[J],Epot [J],Pkin[W],Ppot[W],Curvature
5,41.5299812544714,44.989356454965,1731.77,14.683946383315,14.3611111111111,3.43944406620742,3.22626153651213,14.0220399546023,-2.93119658119816,2.96654750198238,-0.134864155542671,1.73527607676742,0.176611392677786,3.4354920234386,8706.53747959767,58005.5375664333,774.439125719587,-2559.58751169561,0.0159304983692566
5.1,41.8438946117594,46.3570470491545,1731.38,14.674017802797,14.3527777777778,7.1023090163327,3.54116967176081,13.958625798684,-2.81845376845514,6.42566244100365,-3.01647151134002,0.233570501198015,-1.36361724718767,7.04730471758532,8721.82951581295,57769.9878041956,-604.910126185606,-2562.65995174937,0.0323702167171582
5.2,42.3262562414016,47.7136182471784,1731.29,14.3950760148139,14.4138888888889,11.7133617229393,4.46736696442031,13.3346624727769,-3.07369852369956,9.53037267180739,-6.06073338754563,-3.1052134216469,-1.99357558712043,11.6568301374358,8380.69484639591,57517.4614825171,-1585.4495014704,-2689.79026553866,0.0557019812493348
5.3,42.7243936123698,49.0590708756626,1730.97,14.1487224103339,14.4138888888889,15.1313165016769,5.60099849190261,12.4720888862772,-3.64172494172625,11.8714683756025,-7.63790270510557,-5.44861633337595,-0.630881200179804,15.1290441883796,8039.14147182607,57252.6966713283,-985.881104279616,-2942.14721763109,0.0755204298191974
5.4,43.290976632166,50.3822820920265,1730.59,14.0880232226518,14.5333333333333,15.6206328027258,6.86142395191486,11.5473085582436,-4.24887334887501,12.8418521362172,-7.17843768472601,-5.24986050058768,1.95398239014344,15.5658083141315,7912.28170728263,56923.3367832166,946.220920878593,-3272.4907584727,0.0780861188389142
5.5,44.1408595801641,51.3385557844554,1730,14.4329536876129,14.0888888888889,13.6156469737973,8.1740355264888,10.8847704024826,-4.7976107226116,12.1392031595051,-5.56946293823966,-2.64701185243152,3.55459361248568,13.4024760849133,8224.82007229478,56595.8611468529,2708.59811139011,-3538.34443607736,0.0630956589446184
5.6,45.0596532605807,52.3281885583675,1729.51,14.8665560316438,14.0055555555556,11.5196652739949,9.35733918610561,10.3209426862428,-5.18968531468616,10.2916462947721,-5.14911611065952,0.520872198465338,2.72124424886092,11.3636641654681,8616.33546952706,56217.2180139855,2492.01570999012,-3624.27507033796,0.0506466226155883
5.7,45.9937574828236,53.3845358595522,1729.06,15.1207549325828,14.1194444444444,11.5930751542776,10.2961048753623,10.0850220523953,-4.57381507381602,8.19026117588644,-7.52046926360243,3.2804809797813,-0.431236649758548,11.586834883595,9114.94858256218,55847.5936783213,21.5291202715304,-3523.41719106109,0.0506700149782586
5.8,47.0656842695951,54.3296919082057,1728.54,14.99491661647,14.2527777777778,14.3621747060477,10.9068592210795,9.47057017132446,-4.02445609945743,6.15005726585569,-12.0383314444839,4.85050862760626,-4.43168272434623,14.0028233064602,9035.43621885573,55502.8487832163,-3256.23807871117,-3258.06655484368,0.0607582471790498
5.9,48.1912059517325,55.386042399551,1728.28,14.4160925609682,14.5333333333333,18.3821190694581,11.3863655040195,8.12343920506826,-3.49057886558059,4.77684656123234,-17.0883199094664,4.80347385606616,-7.01937164275912,17.7151855204527,8379.10882686626,55194.7644755239,-5442.0885071225,-2919.42823251306,0.0817478152170272
6,49.3550148036834,56.0643338496932,1727.82,13.5693481391933,14.2416666666667,20.6085888930697,11.8378118328929,5.79610209511979,-3.22468919969009,4.33012556334853,-19.8547922450566,3.42799849399497,-5.51798216466223,20.1107711544551,7382.22784686193,54928.4446993005,-5214.02121692768,-2582.35070304957,0.10783918281488
6.1,50.5264835772883,56.687030991611,1727.75,13.0578003777975,13.8277777777778,19.3264092249123,12.2397463280435,3.42403137230745,-2.99512432012561,4.46099730361192,-18.7787184874685,0.984544846287456,-0.968484715189738,19.2014964956935,6831.32420206593,54682.6321678318,-2810.70686655791,-2386.58235349716,0.113204875870442
6.2,51.8281141436147,56.7203956323103,1727.23,13.1005562680275,13.1305555555556,13.9057503381706,12.6585125384524,1.70501904843791,-2.91196581196671,4.48987164254838,-13.1418969255041,-0.708159798631102,2.78538164861952,13.8823230825481,6892.3313236681,54453.3571468529,757.831296775416,-2375.6575852118,0.0793821788773281
6.3,53.068496515043,56.7426431564254,1726.99,13.5516788697979,12.525,6.91607344840207,13.1731571513131,0.73196691141244,-3.09518259518427,3.92144932390449,-5.29200444969515,-2.10926433813969,4.00783215440399,6.13278195702489,7360.94628945784,54225.1980419576,3504.01772602745,-2476.26628914234,0.0306914907913415
6.4,54.362471801383,56.7760101388047,1726.68,14.026837679061,12.325,4.50695856665961,13.5949539359809,0.848477308462542,-3.34805749805857,2.57944880643478,2.01384717026083,-3.09895772016998,3.36153315810793,2.23136875427342,7887.03278800214,53961.9150209787,4158.4275120158,-2676.74715145013,0.0152584215791068
6.5,55.7789552080298,56.9984086660946,1726.37,14.3895917864507,12.7,6.62793818204632,13.7773163591788,1.42950359706824,-3.89902874902993,0.580009925779439,5.5791560647307,-3.53074647013963,2.06627723259472,6.11621471799893,8226.51308214229,53674.978237762,2472.53618123995,-2915.92019756476,0.0304144349255908
6.6,57.2030940819467,57.2541652973699,1725.97,14.4632352789452,13.1666666666667,6.05290164746285,13.6863550531206,2.34340036262065,-4.04689199689285,-1.48982192357516,5.18348199374441,-2.74764688605011,0.19886089867018,6.05260277064449,8341.8558208092,53356.4482237758,-52.2684542104375,-3113.4466689489,0.0289199944680635
6.7,58.5659759288387,57.4320845205114,1725.49,14.4090726658958,13.4222222222222,4.7007759155256,13.4224508404357,2.82962379213222,-4.41048951049094,-3.06526285241533,2.89779265503384,-2.07466999352189,-1.65127674873662,4.10616328311357,8233.14824410457,53053.7788531464,-2060.45251286196,-3298.00457984917,0.0211982125051628
6.8,59.8522920855007,57.7656752812684,1724.98,14.1166987411824,13.5694444444444,5.01446675186067,12.9530470525828,3.05164021009878,-4.71033411033498,-3.88727716564415,1.49249730382538,-2.79399442394784,-2.31193373226728,4.10728234851773,7901.94617075693,52691.8927552445,-2686.0286625945,-3549.40654930157,0.0223287565412685
6.9,61.0926654442031,58.0659073070465,1724.51,13.6405504418429,13.5472222222222,7.68065903269329,12.4697442374702,2.68261090469614,-4.83463480963596,-4.45782671571791,3.61717016482806,-5.10258602551711,-1.55531545035375,7.56124892392991,7522.86778386799,52325.7076363632,-1336.31290267557,-3953.77005754127,0.0404243269170067
7,62.3177281784738,58.4439768206384,1724.13,13.4227291347556,13.4833333333333,13.6741046113837,12.0983854775582,2.87574853990427,-5.05260295260437,-5.51861897208388,9.31380858402821,-8.35337962887489,0.165696734485239,13.5081472999711,7518.60280185169,51937.2407832165,1991.82977918348,-4530.42474350779,0.0758901407161308
7.1,63.5045054155746,58.7886860262389,1723.54,13.8115830703875,13.4194444444444,21.4796062920023,11.5735728090167,4.21105491164205,-6.25134032634119,-7.70895657118573,17.1603938258262,-10.3665982263006,3.46436203894906,20.5736111133953,7853.45516641994,51448.7622377619,6673.56592488065,-5244.42611015973,0.111126063655145
7.2,64.6529947254794,59.1222733719895,1722.8,14.7685973641772,13.3805555555556,27.8866342702691,10.7811030535481,6.53678064501605,-7.69088966589048,-10.6885893390449,23.6575269033481,-10.1852761220479,7.97253204060882,26.297286436422,8643.55455489713,50883.4318321677,10921.682205924,-5931.71649795396,0.122518581326211
7.3,65.6942927634748,59.600414179801,1722.2,16.0795774627992,13.1055555555556,29.8758083549392,9.57567950386775,9.42551420069002,-8.83282828282973,-13.4747087587715,25.657397407946,-7.25907066903627,11.0029505601891,28.2209787987432,9968.87581959394,50253.3417062935,12242.5525048456,-6504.28015257448,0.107428230015809
7.4,66.6054100199121,60.9792195922186,1721.16,17.2222382036867,13.6388888888889,25.7206120385217,8.03178199600248,12.0564177937343,-9.31336441336551,-14.6231016243428,21.0924782796115,-1.6799233745639,8.85459269941763,24.8538833228692,11407.8227825742,49572.2304335663,9058.04134855347,-6811.45084812684,0.0814159498033177
7.5,67.3021373992849,62.547053111423,1719.88,17.8089754161663,14.1972222222222,18.588101181278,6.35832850132942,14.0139610232743,-8.96326728826849,-13.1429447828206,12.4666103392525,4.167029470786,3.02034399963581,18.5478278312728,12460.8139789873,48877.106181818,2951.42446781739,-6783.00168288641,0.0578291641381825
7.6,67.8993353180919,63.9814586534886,1719.24,17.6227368457748,14.2583333333333,12.1467340010506,5.11294074158526,14.7431068289958,-8.1889860139876,-9.30004466388625,3.51666551608187,6.97749093800927,-2.99854546099394,11.5580867392979,12461.3095084271,48216.1179860136,-3533.9842748343,-6473.11944642844,0.0379017695598913
7.7,68.3127724613077,65.304664023398,1718.55,16.7052750883649,14.0472222222222,8.90437476258793,4.45359549088089,14.3230610702337,-7.35402097902285,-4.46175470554294,-2.56166121535969,7.26763556309066,-6.58522679116785,6.25404762687191,11324.4827811438,47586.0095664332,-7675.34978862326,-5983.42340293782,0.0214771717223946
7.8,68.6879269777434,66.6389913619478,1717.87,15.4584188409131,13.9861111111111,7.45835735492773,4.37540977985116,13.358217353518,-6.43245920746093,-0.390730144569021,-4.59745150302172,5.85985188083222,-6.52179373377063,4.30960074109752,9836.7915898118,47004.013594405,-8215.73981958271,-5456.1160963047,0.0151423902411493
7.9,69.1090203577266,68.0177940062909,1717.25,15.1390335722328,14.1888888888889,5.60230723747135,4.69030553136672,12.9792363022161,-6.22340714840827,2.03688247082783,-3.70224828723877,3.67835748707162,-4.05512480280915,4.04553095084911,9266.19760141479,46499.5646433564,-5927.8303126014,-5037.13222814426,0.0168657356609701
8,69.7215315617534,69.2965268722273,1716.59,15.365360809342,14.4361111111111,3.86357648587216,5.07869648795925,13.0349641563125,-6.35538073038138,2.81145565126023,-0.634609521795465,2.57297709628898,-0.673321740608097,3.78619998152901,9266.7942516608,46036.898517482,-1600.73011865014,-4706.60255203981,0.0161141230101354
8.1,70.2421621635289,70.5974967972851,1715.9,15.4934376700584,14.5388888888889,4.31111277373196,5.27084052067703,13.3342732287261,-5.87043512043638,3.35292038023836,1.76822972570067,2.05352913511488,1.88438860132482,4.03734400105489,9527.18862955574,45570.4090069927,2009.26145764729,-4480.59038486014,0.0161529875476267
8.2,70.8010766072227,71.8651076232265,1715.38,15.5436563589933,14.5055555555556,4.94641290803084,5.45751122858775,13.3971512895748,-5.68657731157808,4.76313404100913,0.927403698804544,0.958893708164692,2.12090393695132,4.582556227241,9639.01294502042,45110.1027692305,2747.88336990269,-4419.14407126698,0.0184956353221239
8.3,71.3523337117463,73.2105562376868,1714.79,15.5823136127075,14.6861111111111,8.43844975271993,5.97104610222458,13.2334537978237,-5.65957653457773,7.87958721471271,-2.96619749523531,-0.566755656500001,0.706181270958695,8.35480027892544,9744.37746502574,44653.4918601395,2022.99831847442,-4496.82494759368,0.0346316093939862
8.4,71.9265592573049,74.6338386553826,1714.3,15.8769616556303,14.9833333333333,14.491256614352,6.83215030718178,13.2809401816173,-5.38667443667545,11.8338113581036,-7.80523891451457,-3.00593953551415,-0.41686285518035,14.4347634877066,10337.1386750697,44235.0965034958,1788.56462757324,-4667.20612450469,0.0574634225099024
8.5,72.5850097643051,75.9459308995772,1713.77,15.9023322588525,15.1027777777778,19.9910287372065,8.29675968066879,12.1533730854491,-6.02855477855596,14.9295448525199,-12.2573341248856,-5.14856102414354,0.37335864944367,19.9031564422267,10249.8283053169,43759.6796643353,1954.34838900759,-4945.17476290618,0.0790383275146906
8.6,73.610979952406,76.9466808809675,1712.98,15.9079161434464,15.0972222222222,22.5748139568846,10.0033890447798,10.2290881822216,-6.95411810411915,15.6824988461589,-15.3629226889498,-5.25947350801647,2.28216227967142,22.4887277450353,10016.5416407539,43235.1076363634,1808.19170662043,-5306.05500546029,0.0887497141583087
8.7,74.7288286863354,78.003028967508,1712.41,16.3096689697358,15.2916666666667,22.4329639142404,11.8217495915917,8.51350359475186,-7.33292540792628,13.9820078025634,-17.1147855957115,-3.85038203292789,2.93197677189534,22.3906174512319,10538.4788841465,42691.2906293702,854.834582608279,-5617.13248047949,0.083609366076469
8.8,75.8849631998357,78.9815438122781,1711.8,16.6011504044502,15.3861111111111,19.9391184020158,13.0057431149854,7.00140327455984,-7.57820512820611,10.5420478433527,-16.9243349257305,-0.023605926577808,1.13196750127532,19.9390566049542,10842.1574123866,42120.6184615383,-564.703132022837,-5707.22475524473,0.0722318261799781
8.9,77.3090803836488,79.0705017996248,1710.58,16.4889996905556,14.8472222222222,16.6532748225308,13.6855622236488,5.53383968495266,-7.34636752136868,6.41749794033733,-14.3750054503181,5.43198866013463,-1.91808441461295,16.5494411316706,10665.9325917516,41539.2627692302,-1864.77054222037,-5478.46163822243,0.0608430675340358
9,78.748515689571,79.6820806747183,1710.08,16.0831064075344,15.0138888888889,15.2546032593318,14.0301910734281,4.15738768187072,-6.67354312354394,3.20544270940602,-12.1992842984711,8.57936595800691,-3.91708838325662,14.8835326986511,10177.7986600724,40994.3298461537,-3364.77476823815,-4983.00616884273,0.0569966436171654
9.1,80.180292908275,80.4159742703113,1709.64,15.6558342553284,15.3055555555556,13.7539760945445,14.2703546571322,2.86806975560172,-5.76509324009438,1.53882912775813,-10.2944821145356,8.99041163230981,-3.7938710739307,13.2592997157863,9718.11607381953,40520.1569790205,-3871.84364889987,-4375.50146413023,0.0539375791924457
9.2,81.4283122697649,80.5160562755325,1708.92,15.1397307973328,14.6777777777778,10.4445235027707,14.3597821283413,2.14554713382889,-4.29007381507538,1.36066530968008,-7.30023853338503,7.34460199538696,-1.82519976989297,10.1758661950277,9376.09342622031,40128.9460699297,-2358.62618634426,-3812.19137594332,0.0448660333034627
9.3,82.9749485146113,80.5271919122682,1708.53,14.9941593264172,14.6055555555556,5.1692655527223,14.4417128110263,1.77683654202495,-3.62002719502898,1.35988359563086,-3.46624279759283,3.58569154125551,0.0333330182120994,5.15733245239407,9224.8092657436,39784.6036363633,-348.927635298787,-3411.8510616649,0.0229919375491039
9.4,84.4526705682642,80.693999243444,1708.23,15.2906800614271,14.5944444444444,1.50412832915486,14.6833981230488,1.17302480756274,-4.10203962704091,1.26018913732071,0.61029063633015,-0.549427618483848,1.40435341311217,0.291920811365784,9365.8624853671,39480.7634685313,1421.82995799663,-3251.80007204896,0.00230404126942792
9.5,85.8844561461985,80.8608066558892,1707.93,15.5563969386053,14.5555555555556,5.85071300391937,14.8759642772595,1.49416813470564,-4.29821289821476,0.813416906722743,4.50332109387567,-3.64544849305861,2.21760820288493,5.25415735201943,9663.26253086839,39131.8476083912,2512.96717497462,-3334.68083133638,0.0223723971590775
9.6,87.3928055301512,81.1276892945714,1707.57,15.8122368205925,14.8444444444444,8.96498067425598,14.9239391934843,2.39555498140117,-4.64372571872732,0.013921051857468,7.62819042398963,-4.70971289458831,2.55195528975163,8.54340747836027,9977.65103813158,38778.0473286712,2873.30082339609,-3594.57515999206,0.0343726752735189
9.7,88.893487601593,81.4056848105747,1706.73,15.9819909310128,15.3444444444444,10.7389675405682,14.7419435838853,3.28283218498823,-5.22705905206019,-1.02151627247439,10.2213146159093,-3.1315580571094,2.18149067754575,10.5366432038483,10112.5212282864,38424.6495104894,2837.2602061952,-3901.26463298989,0.0411670801547944
9.8,90.3329242904331,81.7059236375919,1706.24,16.1923349071034,15.3944444444444,12.1780616995314,14.6270565086722,4.35604149681297,-5.40979020979127,-2.27455994393249,11.8237319823836,-1.82508241671764,1.73587462719075,12.0826962583573,10441.5800134651,38025.5540139854,2330.94068271302,-4161.18845615976,0.0459728877947709
9.9,91.7876694525728,82.1507152671582,1705.84,16.305185914522,15.5222222222222,12.7597241393869,14.3186549465609,5.55705406230674,-5.47305749805854,-3.40043905075699,12.2663669381646,-0.885334125425736,1.49158896377008,12.6979471854395,10625.2087349698,37584.8586293702,1762.57885490454,-4278.8148910302,0.0476652587401601
10,93.2117856847583,82.8290130644649,1705.31,16.333980346699,15.75,13.7992165574789,13.8963892982421,6.71611910859843,-5.34630924630934,-5.25434801549754,12.7450369869231,0.61174891434244,0.569984892909554,13.789408790467,10735.9891063816,37136.4981818178,594.378981733749,-4311.67693318361,0.0516772708841208
10.1,94.5746454390935,83.6852206715298,1704.78,16.4105335354852,15.9166666666667,15.6800801346915,13.347418688095,8.06251443786439,-5.11350038850146,-8.02977592819682,13.2209482831562,2.56790538521292,-0.835663266236382,15.6680762375158,10850.4929897544,36717.2979020976,-982.736582488333,-4160.52081405735,0.0581413661814237
10.2,95.8303090262255,84.496946929454,1704.22,16.421941082257,15.7916666666667,17.9551518406503,12.4173206019583,9.34194158517195,-5.3121017871025,-11.3598673897926,13.086160066926,4.70035160492553,-2.66580658136612,17.8571087592042,10600.822561058,36324.1478601394,-2623.71484387999,-3809.21907509684,0.0658415260007186
10.3,97.0476903994569,85.3753905284467,1703.63,16.1451890301362,15.7166666666667,19.8290344330081,11.2729774128445,10.6287631188016,-4.54054001554116,-14.3070130582334,11.848293879194,6.93670786823342,-4.14032474775586,19.5647190402488,10317.8631098364,35968.9938461534,-4100.39553637966,-3319.98716155606,0.0743935968092768
10.4,98.1502189978073,86.4873402348731,1703.28,15.5488406799013,15.5805555555556,20.1582604732429,9.48347571514879,11.7366449577239,-3.75250582750656,-16.2835921243193,9.0667422011792,7.68077331349322,-4.94146570334823,19.5868660780433,9615.692863468,35632.170125874,-5721.82783951937,-2797.58635630056,0.0808351142034318
10.5,99.0077349839757,87.821676711725,1702.97,15.0724583138821,15.3277777777778,18.3285427069364,7.74586094116197,12.6364837499364,-2.73859751359849,-16.3508575555368,5.09986353384219,6.52505378481457,-5.31277782464213,17.2991612261928,9142.00592650989,35384.345286713,-6978.07682097897,-2337.47444830213,0.0772151519194224
10.6,99.6661782617154,89.1115322830516,1702.63,14.5859630288635,14.8722222222222,15.0739746736291,6.15965664402178,13.0576334267787,-2.07536907537045,-14.5718120481133,1.57335583785614,3.52300404529368,-5.24645432142986,13.7775973911744,8599.66831575283,35182.9498741257,-6972.79303788868,-2008.31335322018,0.0664229554348361
10.7,100.255714765281,90.4903439658776,1702.68,13.8738865795919,14.5166666666667,11.7253200246622,4.83590228860418,12.858510619798,-1.93842268842403,-11.6853501993417,-0.54552528912434,-0.798825737201124,-4.46705342494207,10.7513142588831,7775.63794082003,35012.6903496502,-5612.18198634051,-1867.70895007085,0.0563216584037374
10.8,100.454760268463,91.6801156868411,1702.22,13.2896379352579,13.6333333333333,8.92356283758407,3.87831529430947,12.4572112248557,-2.52804972805105,-8.1427615679287,-0.633063863125465,-3.59508524368748,-2.285829972491,8.6451249927927,7060.31256258216,34819.9661538459,-2755.3814056715,-1967.38779500209,0.048839884821943
10.9,101.051954564077,92.9032555419759,1702.21,13.1544478218413,13.5805555555556,7.43187745210736,3.37772593807499,12.3406222921245,-3.05606060606162,-5.37858399693918,0.631129991062148,-5.08972608156799,0.393453651873102,7.42208876608048,6873.51163570749,34602.2161678318,226.75053846802,-2238.78555300155,0.0428887928305138
11,101.342878782197,94.0819084700062,1701.71,13.5450719827487,13.2694444444444,5.78193279822417,2.96932844780489,12.7236290755439,-3.57229992230149,-2.5239034795911,2.08203708473334,-4.76715635223803,2.65974824635802,5.28534140020588,7269.48105312197,34360.7758321677,2785.30226246789,-2606.36062399154,0.027982152561803
11.1,101.603175698751,95.3606365101407,1701.3,14.016202526476,13.2111111111111,4.51552922336029,2.82355839353152,13.1396024475147,-3.97898212898414,0.722054295226238,1.97537739856502,-3.99581354607602,3.13164045500182,3.48240514334623,7810.43716717279,34087.2117482517,3479.09612869866,-3002.74927738959,0.0165592333892509
11.2,101.863468719234,96.7394342353697,1700.8,14.3302387548205,13.4916666666667,5.78917917343331,3.06236659745344,13.4004597422202,-4.05034965035053,4.65848078011845,-0.555882464718937,-3.39177637953904,1.43436379328015,5.51088872073576,8291.09404475388,33760.870321678,2016.43066467889,-3359.72693367274,0.0273119778670111
11.3,102.230958756441,98.1293603914822,1700.57,14.3249861263416,13.7527777777778,10.6173247992785,3.43653520209157,13.1668392415619,-4.47546620046789,9.10369955661073,-4.45120737775382,-3.16812139233473,-0.917580488516981,10.6145460026371,8266.29689501563,33427.39434965,-115.413827748491,-3637.44366048914,0.0515464474714847
11.4,102.544848761755,99.4748012284642,1700.11,14.1714454177475,13.9138888888889,15.1625305454503,4.72656199440324,12.5154825180547,-4.67463092463214,13.1912182088697,-7.27074334696701,-1.74080035909712,-1.44728718980016,15.1584532930017,8085.91532820512,33029.5062377619,-851.427651971681,-3777.66822403762,0.0751546567381105
11.5,103.142036490576,100.597861900957,1699.61,14.0052780383078,13.825,17.1173627168419,6.27604962975362,11.4490100786787,-5.06746309246461,15.3876694268083,-7.44290591422639,0.909333570902883,0.482093811668658,17.1080290576221,7717.09467124546,32651.3387412584,413.109737725817,-3719.21812672167,0.0872330527862393
11.6,103.846416711049,101.67644563947,1699.06,14.0683063075661,13.8277777777778,16.9502515849234,8.02658118956067,10.4430063834944,-4.94316239316381,15.4556310716203,-5.80117387671361,3.84459082638163,3.16098782921634,16.820034995666,7734.13062894437,32284.7694545452,2593.59161589041,-3498.38434348815,0.08414073980388
11.7,104.665644563423,102.710551433002,1698.52,14.4949289214741,13.8694444444444,15.548618453673,9.59804255808634,9.93523976828069,-4.38993783993853,13.7090639398006,-4.24643782017109,5.98237975656689,4.35521459242744,15.2610320588524,8290.40827431436,31950.8178461535,3986.01558038533,-3180.98683358585,0.0710423414528489
11.8,105.791140891111,103.644592107164,1698.07,15.033579435507,14.075,13.4880671795805,10.7511551025463,9.98616657155492,-3.27072649572664,10.9243836650376,-4.80937068281168,6.28138133018892,3.25124740271633,13.2595524210504,9111.9527261254,31652.9048391605,3414.8918810812,-2773.35032259071,0.0579197356328624
11.9,106.954921999058,104.545277245506,1697.87,15.3321822674724,14.1666666666667,13.1796744469349,11.5061915665047,9.79851323159398,-2.58311965812042,9.04685585832852,-8.39347351242579,4.62685854571126,0.645672342819641,13.1174571674735,9515.61096807144,31401.8054265734,1843.79530685603,-2417.25640014947,0.0559983140208049
12,108.149331222979,105.534921186774,1697.73,15.2702178194839,14.4638888888889,16.3793478740539,12.2946661093868,8.70355006713993,-2.50378787878837,8.10299237224407,-14.1626062989235,1.43008189147313,-1.78268504926201,16.376501667634,9380.64363905089,31162.5969230767,297.063834712446,-2164.32593965444,0.0698262233658315
12.1,109.313112216805,106.513443701147,1697.49,14.9405070143578,14.6777777777778,21.0595602702608,13.0384737498266,6.78387410414276,-2.68253690753728,7.6819891667195,-19.5427906581637,-1.60357553933064,-1.88164744185592,21.059463848406,8929.03497180919,30952.8046993004,-216.892011144003,-2106.29686765449,0.0939676005088178
12.2,110.584086205501,107.213981405026,1697.2,14.8109647794094,14.6666666666667,22.3917599595451,13.825734858872,4.4541326659486,-2.89386169386259,6.5642432799764,-21.0914349074076,-3.66783284703153,0.501360919520402,22.3903989841291,8771.52295553367,30765.2027412589,45.6664643749716,-2260.69152004223,0.102049913641707
12.3,112.077110651351,107.347433656045,1696.7,15.1891528536208,14.4472222222222,17.9516209847295,14.6383770835437,2.19536341007394,-3.40714840715009,4.0366314691282,-16.974847333847,-4.22147608715386,2.38373862842631,17.9496592097403,9196.93217298087,30532.1775104893,319.666482279917,-2581.69382822368,0.0771211671995287
12.4,113.623732507634,107.336336995426,1696.33,15.4459660645435,14.4305555555556,9.79111463632642,14.9724579113717,0.680535223136045,-3.73366355866509,0.559833141654503,-8.82611584568151,-4.20145114856767,1.16939273372669,9.78885273828504,9547.71818937869,30248.9360559437,-202.515891888794,-2942.24970218648,0.0407457373840266
12.5,115.132078115418,107.358601615759,1696.17,15.3320566529393,14.4861111111111,4.58852977694589,14.7833642771524,0.209619221108418,-4.05957653457817,-2.3927438206033,-0.080230115784702,-3.91445342945921,-1.27175358464348,4.46940365016283,9442.67575540224,29923.0885594402,-1430.75774882496,-3280.71692079527,0.0187549780842282
12.6,116.609790993702,107.492056121393,1695.79,14.8915608712582,14.8611111111111,8.1334988128018,14.1739655948658,1.00463438888762,-4.45510878010978,-4.04638466954198,6.62325646685104,-2.43167592788589,-2.6770857296026,7.87989874933201,8872.97968553058,29572.1238041954,-2769.0763169315,-3502.16955580566,0.0346336104158141
12.7,117.949675435173,107.669980323433,1695.11,14.5333912668102,15.0333333333333,11.2493732811116,13.5680105229307,2.34268304518928,-4.65192307692427,-4.26627627216488,10.4033769063954,0.342103684325962,-2.41543807928168,10.9732118496773,8392.96616573629,29221.8176223774,-3197.89284111855,-3531.17101471907,0.0520169631344194
12.8,119.205343351337,107.947982415264,1694.7,14.4366608832553,14.7305555555556,12.3007205318446,13.2345356956851,3.4094303801963,-4.65188422688538,-3.67766207957537,11.2074885232274,3.48923032096219,-1.84893819435968,12.0968013947198,8190.0060698867,28890.3905454541,-2591.14010087018,-3327.12636216907,0.0583491657373853
12.9,120.529914475604,108.270461411405,1694.2,14.4046442841432,14.7527777777778,12.3622798004208,13.1325561993459,4.13725220738296,-4.23236208236312,-3.72276795250287,10.1333738500753,6.02342884496198,-2.25333352444304,12.1536567983761,8158.25085661966,28552.963132867,-2170.68828027928,-2975.55998989353,0.0585809473254897
13,121.854485002753,108.893166534168,1693.84,14.1572691748586,14.8388888888889,11.9156159044929,12.8619284377725,4.96171386535273,-3.22187257187288,-4.87387534460899,8.78920870824382,6.40133203259659,-2.80436663262659,11.5975227110313,8035.50722999128,28250.9706293703,-2461.29735351672,-2583.87258447876,0.0577808109339578
13.1,123.163747062431,109.40468088138,1693.63,13.8740496859569,14.6,11.8814367083682,12.2541518963057,6.03948223610124,-2.41860916861044,-6.85975090353928,8.81355943437753,4.05382854756426,-2.92890120152081,11.5389695574295,7805.40220413291,28019.0247272724,-2882.95465959652,-2287.45583777551,0.0598203595250969
13.2,124.373468879133,109.949549496331,1693.38,13.4749733420383,14.2,13.2185100332283,11.372692947584,6.91919448802341,-2.08842268842358,-8.53229248033733,10.0838249848646,0.495445459314444,-2.10003352765195,13.1029253821248,7386.33388571432,27848.8566713283,-2175.2980604395,-2141.36097739126,0.0718746180707117
13.3,125.483654782728,110.627849737768,1693.12,13.15719102299,13.7083333333333,14.5907927276703,10.3068416928849,7.82083442596354,-2.39065656565754,-8.73233700831193,11.458413720472,-2.31133680055554,0.390444573399193,14.5789685544393,6985.99228211608,27637.8387692304,131.098015134229,-2113.62977260539,0.0842552511799616
13.4,126.356479844784,111.639726551492,1693,13.3780574774451,12.9805555555556,14.671845912379,9.43560329898975,8.96902952174911,-3.08193473193558,-7.55250604400229,12.1886716359974,-3.107892964974,3.56078811456323,14.3115424409893,7091.16315852483,27411.9480839156,3182.43621564068,-2192.5265336531,0.0795273105357496
